env,scenario,nEd,sf,oobPeriodNormal,oobPeriodFail,failStart,failEnd,seed,run,oobTx,oobRx,oobPdr,latP50,latWinP50,oobTxWin,oobRxWin,winPdr,inTxTotal,inAckRxTotal,inAckPdr,inTxWin,inAckRxWin,inAckWinPdr,detTdP50
outdoor,C0,20,7,900,120,0,0,1,22,40,26,0.65,0.0616144,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,23,40,32,0.8,0.0616145,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,24,40,35,0.875,0.0616145,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,25,39,30,0.769231,0.0616143,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,26,40,31,0.775,0.0616144,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,27,40,29,0.725,0.0616144,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,28,40,35,0.875,0.0616144,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,29,40,33,0.825,0.0616145,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,7,900,120,0,0,1,30,39,30,0.769231,0.0616145,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,1,40,36,0.9,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,2,40,36,0.9,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,3,40,40,1,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,4,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,5,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,6,40,38,0.95,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,7,40,33,0.825,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,8,40,38,0.95,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,9,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,10,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,11,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,12,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,13,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,14,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,15,40,38,0.95,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,16,39,38,0.974359,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,17,40,33,0.825,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,18,40,38,0.95,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,19,40,37,0.925,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,20,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,21,40,36,0.9,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,22,40,38,0.95,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,23,40,38,0.95,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,24,40,39,0.975,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,25,39,38,0.974359,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,26,40,36,0.9,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,27,40,40,1,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,28,40,37,0.925,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,29,40,37,0.925,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C0,20,12,900,120,0,0,1,30,39,37,0.948718,1.48779,nan,0,0,nan,18000,18000,1,0,0,nan,nan,
outdoor,C1,20,7,900,120,600,1200,1,1,112,83,0.741071,0.0616144,0.0616144,98,72,0.734694,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,2,114,92,0.807018,0.0616145,0.0616145,100,81,0.81,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,3,113,99,0.876106,0.0616144,0.0616144,98,87,0.887755,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,4,108,84,0.777778,0.0616144,0.0616144,93,74,0.795699,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,5,110,89,0.809091,0.0616145,0.0616144,97,80,0.824742,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,6,108,82,0.759259,0.0616145,0.0616144,95,74,0.778947,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,7,114,84,0.736842,0.0616145,0.0616145,99,73,0.737374,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,8,112,93,0.830357,0.0616144,0.0616144,98,81,0.826531,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,9,113,81,0.716814,0.0616143,0.0616143,98,72,0.734694,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,10,112,91,0.8125,0.0616143,0.0616144,97,78,0.804124,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,11,110,87,0.790909,0.0616145,0.0616145,101,81,0.80198,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,12,107,89,0.831776,0.0616144,0.0616144,93,78,0.83871,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,13,105,80,0.761905,0.0616145,0.0616145,99,75,0.757576,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,14,111,89,0.801802,0.0616145,0.0616145,97,80,0.824742,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,15,117,95,0.811966,0.0616145,0.0616145,99,79,0.79798,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,16,109,86,0.788991,0.0616144,0.0616144,96,75,0.78125,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,17,112,97,0.866071,0.0616144,0.0616144,98,85,0.867347,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,18,105,85,0.809524,0.0616144,0.0616144,96,78,0.8125,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,19,111,83,0.747748,0.0616145,0.0616145,98,73,0.744898,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,20,107,81,0.757009,0.0616145,0.0616145,98,73,0.744898,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,21,111,96,0.864865,0.0616145,0.0616145,98,85,0.867347,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,22,108,91,0.842593,0.0616145,0.0616144,97,82,0.845361,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,23,109,86,0.788991,0.0616145,0.0616144,97,78,0.804124,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,24,115,94,0.817391,0.0616144,0.0616144,100,82,0.82,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,25,107,94,0.878505,0.0616144,0.0616145,95,84,0.884211,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,26,109,91,0.834862,0.0616144,0.0616143,98,81,0.826531,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,27,114,97,0.850877,0.0616145,0.0616145,100,85,0.85,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,28,106,82,0.773585,0.0616145,0.0616145,97,75,0.773196,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,29,110,91,0.827273,0.0616145,0.0616145,98,80,0.816327,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,7,900,120,600,1200,1,30,108,91,0.842593,0.0616145,0.0616145,95,81,0.852632,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,1,110,94,0.854545,1.48779,1.48779,80,67,0.8375,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,2,110,105,0.954545,1.48779,1.48779,81,77,0.950617,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,3,112,111,0.991071,1.48779,1.48779,81,80,0.987654,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,4,107,95,0.88785,1.48779,1.48779,80,71,0.8875,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,5,109,105,0.963303,1.48779,1.48779,80,78,0.975,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,6,107,97,0.906542,1.48779,1.48779,81,72,0.888889,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,7,112,102,0.910714,1.48779,1.48779,80,72,0.9,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,8,112,109,0.973214,1.48779,1.48779,80,78,0.975,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,9,111,106,0.954955,1.48779,1.48779,81,76,0.938272,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,10,111,108,0.972973,1.48779,1.48779,80,77,0.9625,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,11,107,100,0.934579,1.48779,1.48779,81,74,0.91358,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,12,106,95,0.896226,1.48779,1.48779,80,69,0.8625,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,13,104,98,0.942308,1.48779,1.48779,81,76,0.938272,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,14,110,102,0.927273,1.48779,1.48779,80,73,0.9125,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,15,116,110,0.948276,1.48779,1.48779,80,75,0.9375,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,16,108,99,0.916667,1.48779,1.48779,80,73,0.9125,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,17,108,92,0.851852,1.48779,1.48779,81,69,0.851852,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,18,105,96,0.914286,1.48779,1.48779,80,74,0.925,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,19,111,106,0.954955,1.48779,1.48779,80,76,0.95,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,20,106,91,0.858491,1.48779,1.48779,80,69,0.8625,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,21,110,104,0.945455,1.48779,1.48779,80,77,0.9625,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,22,105,97,0.92381,1.48779,1.48779,80,74,0.925,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,23,109,99,0.908257,1.48779,1.48779,80,73,0.9125,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,24,112,107,0.955357,1.48779,1.48779,80,77,0.9625,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,25,106,96,0.90566,1.48779,1.48779,80,72,0.9,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,26,109,106,0.972477,1.48779,1.48779,80,77,0.9625,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,27,112,103,0.919643,1.48779,1.48779,80,74,0.925,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,28,106,101,0.95283,1.48779,1.48779,80,75,0.9375,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,29,108,98,0.907407,1.48779,1.48779,80,74,0.925,18000,11500,0.638889,6000,0,0,21,
outdoor,C1,20,12,900,120,600,1200,1,30,107,100,0.934579,1.48779,1.48779,80,75,0.9375,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,1,112,11,0.0982143,0.0616143,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,2,114,11,0.0964912,0.0616145,nan,100,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,3,113,12,0.106195,0.0616143,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,4,108,10,0.0925926,0.0616144,nan,93,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,5,110,9,0.0818182,0.0616146,nan,97,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,6,108,8,0.0740741,0.0616146,nan,95,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,7,114,11,0.0964912,0.0616145,nan,99,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,8,112,12,0.107143,0.0616144,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,9,113,9,0.079646,0.0616143,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,10,112,13,0.116071,0.0616143,nan,97,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,11,110,6,0.0545455,0.0616146,nan,101,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,12,107,11,0.102804,0.0616143,nan,93,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,13,105,5,0.047619,0.0616146,nan,99,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,14,111,9,0.0810811,0.0616144,nan,97,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,15,117,16,0.136752,0.0616144,nan,99,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,16,109,11,0.100917,0.0616145,nan,96,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,17,112,12,0.107143,0.0616143,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,18,105,7,0.0666667,0.0616142,nan,96,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,19,111,10,0.0900901,0.0616144,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,20,107,8,0.0747664,0.0616145,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,21,111,11,0.0990991,0.0616146,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,22,108,9,0.0833333,0.0616147,nan,97,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,23,109,8,0.0733945,0.0616145,nan,97,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,24,115,12,0.104348,0.0616142,nan,100,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,25,107,10,0.0934579,0.0616143,nan,95,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,26,109,10,0.0917431,0.0616145,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,27,114,12,0.105263,0.0616144,nan,100,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,28,106,7,0.0660377,0.0616147,nan,97,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,29,110,11,0.1,0.0616143,nan,98,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,7,900,120,600,1200,1,30,108,10,0.0925926,0.0616144,nan,95,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,1,110,27,0.245455,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,2,110,28,0.254545,1.48779,nan,81,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,3,112,31,0.276786,1.48779,nan,81,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,4,107,24,0.224299,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,5,109,27,0.247706,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,6,107,25,0.233645,1.48779,nan,81,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,7,112,30,0.267857,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,8,112,31,0.276786,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,9,111,30,0.27027,1.48779,nan,81,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,10,111,31,0.279279,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,11,107,26,0.242991,1.48779,nan,81,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,12,106,26,0.245283,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,13,104,22,0.211538,1.48779,nan,81,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,14,110,29,0.263636,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,15,116,35,0.301724,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,16,108,26,0.240741,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,17,108,23,0.212963,1.48779,nan,81,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,18,105,22,0.209524,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,19,111,30,0.27027,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,20,106,22,0.207547,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,21,110,27,0.245455,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,22,105,23,0.219048,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,23,109,26,0.238532,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,24,112,30,0.267857,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,25,106,24,0.226415,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,26,109,29,0.266055,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,27,112,29,0.258929,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,28,106,26,0.245283,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,29,108,24,0.222222,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
outdoor,C2,20,12,900,120,600,1200,1,30,107,25,0.233645,1.48779,nan,80,0,0,18000,11500,0.638889,6000,0,0,21,
